entitlement_id,cust_id,product_id,feature_id,month,is_active,usage_events,active_users
E00101,C0009,P0402,F01612,2025-10-01,True,581,11
E00101,C0009,P0402,F00860,2025-11-01,True,592,12
E00101,C0009,P0402,F01612,2025-12-01,True,814,14
E00101,C0009,P0402,F01612,2026-01-01,True,396,1
E00101,C0009,P0402,F01612,2026-02-01,True,837,3
E00101,C0009,P0402,F00888,2026-03-01,True,104,18
E00101,C0009,P0402,F01612,2026-04-01,True,366,3
E00101,C0009,P0402,F01612,2026-05-01,True,221,23
E00101,C0009,P0402,F01612,2026-06-01,True,406,11
E00102,C0044,P0437,F01746,2025-08-01,False,0,0
E00102,C0044,P0437,F01746,2025-09-01,True,198,18
E00102,C0044,P0437,F01746,2025-10-01,True,332,16
E00102,C0044,P0437,F01746,2025-11-01,True,180,37
E00102,C0044,P0437,F01746,2025-12-01,True,908,12
E00102,C0044,P0437,F01746,2026-01-01,True,471,7
E00102,C0044,P0437,F01746,2026-02-01,True,597,1
E00102,C0044,P0437,F01746,2026-03-01,True,1065,16
E00102,C0044,P0437,F01746,2026-04-01,True,149,29
E00102,C0044,P0437,F01746,2026-05-01,True,1272,14
E00102,C0044,P0437,F01746,2026-06-01,True,183,11
E00102,C0044,P0437,F01746,2026-07-01,True,541,13
E00102,C0044,P0437,F01747,2025-08-01,False,0,0
E00102,C0044,P0437,F01747,2025-09-01,False,0,0
E00102,C0044,P0437,F01747,2025-10-01,False,0,0
E00102,C0044,P0437,F01747,2025-11-01,False,0,0
E00102,C0044,P0437,F01747,2025-12-01,False,0,0
E00102,C0044,P0437,F01747,2026-01-01,False,0,0
E00102,C0044,P0437,F01747,2026-02-01,False,0,0
E00102,C0044,P0437,F01747,2026-03-01,False,0,0
E00102,C0044,P0437,F01747,2026-04-01,False,0,0
E00102,C0044,P0437,F01747,2026-05-01,False,0,0
E00102,C0044,P0437,F01747,2026-06-01,False,0,0
E00102,C0044,P0437,F01747,2026-07-01,False,0,0
E00102,C0044,P0437,F01748,2025-08-01,False,0,0
E00102,C0044,P0437,F01748,2025-09-01,False,0,0
E00102,C0044,P0437,F01748,2025-10-01,False,0,0
E00102,C0044,P0437,F01748,2025-11-01,False,0,0
E00102,C0044,P0437,F01748,2025-12-01,False,0,0
E00102,C0044,P0437,F01748,2026-01-01,False,0,0
E00102,C0044,P0437,F01748,2026-02-01,False,0,0
E00102,C0044,P0437,F01748,2026-03-01,False,0,0
E00102,C0044,P0437,F01748,2026-04-01,False,0,0
E00102,C0044,P0437,F01748,2026-05-01,False,0,0
E00102,C0044,P0437,F01748,2026-06-01,False,0,0
E00102,C0044,P0437,F01748,2026-07-01,False,0,0
E00103,C0063,P0387,F01551,2025-07-01,False,0,0
E00103,C0063,P0387,F01551,2025-08-01,False,0,0
E00103,C0063,P0387,F01551,2025-09-01,False,0,0
E00103,C0063,P0387,F01551,2025-10-01,False,0,0
E00103,C0063,P0387,F01551,2025-11-01,False,0,0
E00103,C0063,P0387,F01551,2025-12-01,False,0,0
E00103,C0063,P0387,F01551,2026-01-01,False,0,0
E00103,C0063,P0387,F01551,2026-02-01,False,0,0
E00103,C0063,P0387,F01551,2026-03-01,False,0,0
E00103,C0063,P0387,F01551,2026-04-01,False,0,0
E00103,C0063,P0387,F01551,2026-05-01,False,0,0
E00103,C0063,P0387,F01551,2026-06-01,False,0,0
E00103,C0063,P0387,F01552,2025-07-01,False,0,0
E00103,C0063,P0387,F01552,2025-08-01,False,0,0
E00103,C0063,P0387,F01552,2025-09-01,False,0,0
E00103,C0063,P0387,F01552,2025-10-01,False,0,0
E00103,C0063,P0387,F01552,2025-11-01,False,0,0
E00103,C0063,P0387,F01552,2025-12-01,False,0,0
E00103,C0063,P0387,F01552,2026-01-01,False,0,0
E00103,C0063,P0387,F01552,2026-02-01,False,0,0
E00103,C0063,P0387,F01552,2026-03-01,False,0,0
E00103,C0063,P0387,F01552,2026-04-01,False,0,0
E00103,C0063,P0387,F01552,2026-05-01,False,0,0
E00103,C0063,P0387,F01552,2026-06-01,False,0,0
E00103,C0063,P0387,F01553,2025-07-01,False,0,0
E00103,C0063,P0387,F01553,2025-08-01,False,0,0
E00103,C0063,P0387,F01553,2025-09-01,False,0,0
E00103,C0063,P0387,F01553,2025-10-01,False,0,0
E00103,C0063,P0387,F01553,2025-11-01,False,0,0
E00103,C0063,P0387,F01553,2025-12-01,False,0,0
E00103,C0063,P0387,F01553,2026-01-01,False,0,0
E00103,C0063,P0387,F01553,2026-02-01,False,0,0
E00103,C0063,P0387,F01553,2026-03-01,False,0,0
E00103,C0063,P0387,F01553,2026-04-01,False,0,0
E00103,C0063,P0387,F01553,2026-05-01,False,0,0
E00103,C0063,P0387,F01553,2026-06-01,False,0,0
E00103,C0063,P0387,F01554,2025-07-01,False,0,0
E00103,C0063,P0387,F01554,2025-08-01,False,0,0
E00103,C0063,P0387,F01554,2025-09-01,False,0,0
E00103,C0063,P0387,F01554,2025-10-01,False,0,0
E00103,C0063,P0387,F01554,2025-11-01,False,0,0
E00103,C0063,P0387,F01554,2025-12-01,False,0,0
E00103,C0063,P0387,F01554,2026-01-01,False,0,0
E00103,C0063,P0387,F01554,2026-02-01,False,0,0
E00103,C0063,P0387,F01554,2026-03-01,False,0,0
E00103,C0063,P0387,F01554,2026-04-01,False,0,0
E00103,C0063,P0387,F01554,2026-05-01,False,0,0
E00103,C0063,P0387,F01554,2026-06-01,False,0,0
E00103,C0063,P0387,F01555,2025-07-01,False,0,0
E00103,C0063,P0387,F01555,2025-08-01,False,0,0
E00103,C0063,P0387,F01555,2025-09-01,False,0,0
E00103,C0063,P0387,F01555,2025-10-01,False,0,0
E00103,C0063,P0387,F01555,2025-11-01,False,0,0
E00103,C0063,P0387,F01555,2025-12-01,False,0,0
E00103,C0063,P0387,F01555,2026-01-01,False,0,0
E00103,C0063,P0387,F01555,2026-02-01,False,0,0
E00103,C0063,P0387,F01555,2026-03-01,False,0,0
E00103,C0063,P0387,F01555,2026-04-01,False,0,0
E00103,C0063,P0387,F01555,2026-05-01,False,0,0
E00103,C0063,P0387,F01555,2026-06-01,False,0,0
E00104,C0036,P0022,F00082,2025-09-01,False,0,0
E00104,C0036,P0022,F00082,2025-10-01,True,149,15
E00104,C0036,P0022,F00082,2025-11-01,True,801,4
E00104,C0036,P0022,F00082,2025-12-01,True,132,6
E00104,C0036,P0022,F00082,2026-01-01,False,0,0
E00104,C0036,P0022,F00082,2026-02-01,True,309,18
E00104,C0036,P0022,F00082,2026-03-01,True,795,5
E00104,C0036,P0022,F00082,2026-04-01,True,426,22
E00104,C0036,P0022,F00082,2026-05-01,True,1398,12
E00104,C0036,P0022,F00082,2026-06-01,False,0,0
E00104,C0036,P0022,F00082,2026-07-01,True,442,14
E00104,C0036,P0022,F00082,2026-08-01,False,0,0
E00104,C0036,P0022,F00083,2025-09-01,False,0,0
E00104,C0036,P0022,F00083,2025-10-01,False,0,0
E00104,C0036,P0022,F00083,2025-11-01,False,0,0
E00104,C0036,P0022,F00083,2025-12-01,False,0,0
E00104,C0036,P0022,F00083,2026-01-01,False,0,0
E00104,C0036,P0022,F00676,2026-02-01,True,0,0
E00104,C0036,P0022,F00083,2026-03-01,False,0,0
E00104,C0036,P0022,F00083,2026-04-01,False,0,0
E00104,C0036,P0022,F00083,2026-05-01,True,0,0
E00104,C0036,P0022,F00083,2026-06-01,False,0,0
E00104,C0036,P0022,F00083,2026-07-01,False,0,0
E00104,C0036,P0022,F00083,2026-08-01,False,0,0
E00104,C0036,P0022,F00084,2025-09-01,False,0,0
E00104,C0036,P0022,F00084,2025-10-01,False,0,0
E00104,C0036,P0022,F00084,2025-11-01,True,283,11
E00104,C0036,P0022,F00084,2025-12-01,True,43,7
E00104,C0036,P0022,F00084,2026-01-01,True,528,5
E00104,C0036,P0022,F00084,2026-02-01,True,670,2
E00104,C0036,P0022,F00084,2026-03-01,True,652,18
E00104,C0036,P0022,F00084,2026-04-01,True,1415,8
E00104,C0036,P0022,F00084,2026-05-01,True,367,28
E00104,C0036,P0022,F00084,2026-06-01,True,913,21
E00104,C0036,P0022,F00084,2026-07-01,True,472,27
E00104,C0036,P0022,F00084,2026-08-01,False,0,0
E00105,C0100,P0081,F00314,2025-06-01,False,0,0
E00105,C0100,P0081,F00314,2025-07-01,True,1745,16
E00105,C0100,P0081,F00314,2025-08-01,True,380,17
E00105,C0100,P0081,F00314,2025-09-01,True,420,9
E00105,C0100,P0081,F00314,2025-10-01,True,672,7
E00105,C0100,P0081,F00314,2025-11-01,True,555,3
E00105,C0100,P0081,F00314,2025-12-01,True,1096,6
E00105,C0100,P0081,F00315,2025-06-01,False,0,0
E00105,C0100,P0081,F00315,2025-07-01,False,0,0
E00105,C0100,P0081,F00315,2025-08-01,False,0,0
E00105,C0100,P0081,F00315,2025-09-01,False,0,0
E00105,C0100,P0081,F00315,2025-10-01,True,102,25
E00105,C0100,P0081,F00315,2025-11-01,True,1005,13
E00105,C0100,P0081,F00315,2025-12-01,True,340,8
E00105,C0100,P0081,F00316,2025-06-01,False,0,0
E00105,C0100,P0081,F00316,2025-07-01,False,0,0
E00105,C0100,P0081,F00316,2025-08-01,False,0,0
E00105,C0100,P0081,F00854,2025-09-01,True,0,0
E00105,C0100,P0081,F00316,2025-10-01,False,0,0
E00105,C0100,P0081,F00316,2025-11-01,False,0,0
E00105,C0100,P0081,F00316,2025-12-01,True,446,10
E00106,C0035,P0051,F00195,2025-08-01,True,322,5
E00106,C0035,P0051,F00195,2025-09-01,True,128,11
E00106,C0035,P0051,F00195,2025-10-01,True,436,6
E00106,C0035,P0051,F00195,2025-11-01,True,223,12
E00106,C0035,P0051,F00195,2025-12-01,True,166,21
E00106,C0035,P0051,F00195,2026-01-01,True,540,6
E00106,C0035,P0051,F00522,2026-02-01,True,520,5
E00106,C0035,P0051,F00195,2026-03-01,True,653,5
E00106,C0035,P0051,F00195,2026-04-01,True,335,12
E00106,C0035,P0051,F00195,2026-05-01,True,995,6
E00106,C0035,P0051,F00195,2026-06-01,True,180,3
E00106,C0035,P0051,F00195,2026-07-01,True,1194,11
E00106,C0035,P0051,F00196,2025-08-01,False,0,0
E00106,C0035,P0051,F00196,2025-09-01,True,771,7
E00106,C0035,P0051,F00196,2025-10-01,True,245,10
E00106,C0035,P0051,F00196,2025-11-01,True,361,17
E00106,C0035,P0051,F00196,2025-12-01,False,0,0
E00106,C0035,P0051,F00196,2026-01-01,True,385,8
E00106,C0035,P0051,F00196,2026-02-01,True,1209,5
E00106,C0035,P0051,F00196,2026-03-01,True,188,5
E00106,C0035,P0051,F00196,2026-04-01,True,613,14
E00106,C0035,P0051,F00196,2026-05-01,False,0,0
E00106,C0035,P0051,F00196,2026-06-01,True,323,5
E00106,C0035,P0051,F00196,2026-07-01,True,408,19
E00106,C0035,P0051,F00197,2025-08-01,False,0,0
E00106,C0035,P0051,F00197,2025-09-01,False,0,0
E00106,C0035,P0051,F00197,2025-10-01,False,0,0
E00106,C0035,P0051,F00197,2025-11-01,True,1023,6
E00106,C0035,P0051,F00197,2025-12-01,True,322,14
E00106,C0035,P0051,F00197,2026-01-01,True,268,3
E00106,C0035,P0051,F00197,2026-02-01,True,323,4
E00106,C0035,P0051,F00197,2026-03-01,False,0,0
E00106,C0035,P0051,F00197,2026-04-01,True,714,8
E00106,C0035,P0051,F00197,2026-05-01,True,349,6
E00106,C0035,P0051,F00197,2026-06-01,True,360,24
E00106,C0035,P0051,F00197,2026-07-01,False,0,0
E00106,C0035,P0051,F00198,2025-08-01,False,0,0
E00106,C0035,P0051,F00198,2025-09-01,False,0,0
E00106,C0035,P0051,F00198,2025-10-01,False,0,0
E00106,C0035,P0051,F00198,2025-11-01,False,0,0
E00106,C0035,P0051,F00198,2025-12-01,True,768,4
E00106,C0035,P0051,F00198,2026-01-01,True,9,9
E00106,C0035,P0051,F00198,2026-02-01,True,288,8
E00106,C0035,P0051,F00198,2026-03-01,True,231,4
E00106,C0035,P0051,F00198,2026-04-01,True,1478,33
E00106,C0035,P0051,F00198,2026-05-01,True,264,12
E00106,C0035,P0051,F00198,2026-06-01,True,723,12
E00106,C0035,P0051,F00198,2026-07-01,True,247,3
E00106,C0035,P0051,F00199,2025-08-01,False,0,0
E00106,C0035,P0051,F00199,2025-09-01,False,0,0
E00106,C0035,P0051,F00199,2025-10-01,True,370,4
E00106,C0035,P0051,F00199,2025-11-01,False,0,0
E00106,C0035,P0051,F00199,2025-12-01,True,823,10
E00106,C0035,P0051,F00199,2026-01-01,True,535,8
E00106,C0035,P0051,F00199,2026-02-01,True,656,6
E00106,C0035,P0051,F00199,2026-03-01,True,455,8
E00106,C0035,P0051,F00199,2026-04-01,True,307,20
E00106,C0035,P0051,F00199,2026-05-01,True,191,14
E00106,C0035,P0051,F00199,2026-06-01,True,890,20
E00106,C0035,P0051,F00199,2026-07-01,True,220,15
E00107,C0005,P0104,F00401,2025-06-01,False,0,0
E00107,C0005,P0104,F00401,2025-07-01,True,65,20
E00107,C0005,P0104,F00401,2025-08-01,True,1742,13
E00107,C0005,P0104,F00401,2025-09-01,True,919,3
E00107,C0005,P0104,F00401,2025-10-01,True,149,8
E00107,C0005,P0104,F00401,2025-11-01,True,323,13
E00107,C0005,P0104,F00401,2025-12-01,True,221,12
E00107,C0005,P0104,F00401,2026-01-01,True,715,15
E00107,C0005,P0104,F00401,2026-02-01,True,273,17
E00107,C0005,P0104,F00401,2026-03-01,False,0,0
E00107,C0005,P0104,F00401,2026-04-01,True,263,11
E00107,C0005,P0104,F00402,2025-06-01,False,0,0
E00107,C0005,P0104,F00402,2025-07-01,False,0,0
E00107,C0005,P0104,F00402,2025-08-01,False,0,0
E00107,C0005,P0104,F00402,2025-09-01,False,0,0
E00107,C0005,P0104,F00402,2025-10-01,False,0,0
E00107,C0005,P0104,F00402,2025-11-01,True,690,9
E00107,C0005,P0104,F00402,2025-12-01,True,119,11
E00107,C0005,P0104,F00402,2026-01-01,True,694,21
E00107,C0005,P0104,F00402,2026-02-01,True,143,17
E00107,C0005,P0104,F00402,2026-03-01,True,302,27
E00107,C0005,P0104,F00402,2026-04-01,True,121,17
E00107,C0005,P0104,F00403,2025-06-01,False,0,0
E00107,C0005,P0104,F00403,2025-07-01,False,0,0
E00107,C0005,P0104,F00403,2025-08-01,False,0,0
E00107,C0005,P0104,F00403,2025-09-01,False,0,0
E00107,C0005,P0104,F00403,2025-10-01,False,0,0
E00107,C0005,P0104,F00403,2025-11-01,False,0,0
E00107,C0005,P0104,F00403,2025-12-01,False,0,0
E00107,C0005,P0104,F00403,2026-01-01,False,0,0
E00107,C0005,P0104,F00403,2026-02-01,False,0,0
E00107,C0005,P0104,F00403,2026-03-01,False,0,0
E00107,C0005,P0104,F00403,2026-04-01,False,0,0
E00107,C0005,P0104,F00404,2025-06-01,False,0,0
E00107,C0005,P0104,F00404,2025-07-01,False,0,0
E00107,C0005,P0104,F00404,2025-08-01,False,0,0
E00107,C0005,P0104,F00400,2025-09-01,True,0,0
E00107,C0005,P0104,F00404,2025-10-01,False,0,0
E00107,C0005,P0104,F00404,2025-11-01,False,0,0
E00107,C0005,P0104,F00404,2025-12-01,False,0,0
E00107,C0005,P0104,F00404,2026-01-01,False,0,0
E00107,C0005,P0104,F00404,2026-02-01,False,0,0
E00107,C0005,P0104,F00404,2026-03-01,False,0,0
E00107,C0005,P0104,F00404,2026-04-01,False,0,0
E00108,C0083,P0243,F00960,2025-06-01,True,276,7
E00108,C0083,P0243,F00960,2025-07-01,True,711,22
E00108,C0083,P0243,F00960,2025-08-01,True,45,20
E00108,C0083,P0243,F00960,2025-09-01,True,347,11
E00108,C0083,P0243,F00960,2025-10-01,True,115,16
E00108,C0083,P0243,F00960,2025-11-01,True,1502,7
E00108,C0083,P0243,F00961,2025-06-01,False,0,0
E00108,C0083,P0243,F00961,2025-07-01,False,0,0
E00108,C0083,P0243,F00961,2025-08-01,False,0,0
E00108,C0083,P0243,F00961,2025-09-01,False,0,0
E00108,C0083,P0243,F00531,2025-10-01,True,0,0
E00108,C0083,P0243,F00961,2025-11-01,False,0,0
E00108,C0083,P0243,F00962,2025-06-01,False,0,0
E00108,C0083,P0243,F00962,2025-07-01,False,0,0
E00108,C0083,P0243,F00962,2025-08-01,False,0,0
E00108,C0083,P0243,F00962,2025-09-01,False,0,0
E00108,C0083,P0243,F00962,2025-10-01,False,0,0
E00108,C0083,P0243,F00962,2025-11-01,False,0,0
E00109,C0014,P0367,F01467,2025-06-01,True,840,10
E00109,C0014,P0367,F01467,2025-07-01,False,0,0
E00109,C0014,P0367,F01467,2025-08-01,True,244,3
E00109,C0014,P0367,F01467,2025-09-01,True,921,11
E00109,C0014,P0367,F01467,2025-10-01,True,254,8
E00109,C0014,P0367,F01467,2025-11-01,True,599,7
E00109,C0014,P0367,F01467,2025-12-01,True,161,10
E00109,C0014,P0367,F01467,2026-01-01,True,327,9
E00109,C0014,P0367,F01468,2025-06-01,True,257,24
E00109,C0014,P0367,F01468,2025-07-01,True,1858,4
E00109,C0014,P0367,F01468,2025-08-01,True,36,9
E00109,C0014,P0367,F01468,2025-09-01,True,42,3
E00109,C0014,P0367,F01468,2025-10-01,True,239,17
E00109,C0014,P0367,F01468,2025-11-01,True,301,1
E00109,C0014,P0367,F01468,2025-12-01,True,297,9
E00109,C0014,P0367,F01468,2026-01-01,True,320,22
E00109,C0014,P0367,F01469,2025-06-01,False,0,0
E00109,C0014,P0367,F01469,2025-07-01,False,0,0
E00109,C0014,P0367,F01469,2025-08-01,False,0,0
E00109,C0014,P0367,F01469,2025-09-01,False,0,0
E00109,C0014,P0367,F01469,2025-10-01,False,0,0
E00109,C0014,P0367,F01469,2025-11-01,True,689,11
E00109,C0014,P0367,F01469,2025-12-01,True,1316,7
E00109,C0014,P0367,F01469,2026-01-01,True,331,10
E00109,C0014,P0367,F01470,2025-06-01,False,0,0
E00109,C0014,P0367,F01470,2025-07-01,False,0,0
E00109,C0014,P0367,F01470,2025-08-01,False,0,0
E00109,C0014,P0367,F00707,2025-09-01,True,0,0
E00109,C0014,P0367,F01470,2025-10-01,False,0,0
E00109,C0014,P0367,F01470,2025-11-01,False,0,0
E00109,C0014,P0367,F01470,2025-12-01,False,0,0
E00109,C0014,P0367,F01470,2026-01-01,True,92,10
E00110,C0010,P0386,F01547,2025-10-01,False,0,0
E00110,C0010,P0386,F01547,2025-11-01,True,75,6
E00110,C0010,P0386,F01547,2025-12-01,True,400,3
E00110,C0010,P0386,F01547,2026-01-01,True,468,5
E00110,C0010,P0386,F01547,2026-02-01,True,272,15
E00110,C0010,P0386,F01547,2026-03-01,True,343,13
E00110,C0010,P0386,F01547,2026-04-01,True,506,10
E00110,C0010,P0386,F01547,2026-05-01,True,480,6
E00110,C0010,P0386,F01547,2026-06-01,True,524,9
E00110,C0010,P0386,F01547,2026-07-01,True,875,12
E00110,C0010,P0386,F01547,2026-08-01,False,0,0
E00110,C0010,P0386,F01548,2025-10-01,False,0,0
E00110,C0010,P0386,F01548,2025-11-01,False,0,0
E00110,C0010,P0386,F01548,2025-12-01,False,0,0
E00110,C0010,P0386,F01548,2026-01-01,False,0,0
E00110,C0010,P0386,F01215,2026-02-01,True,231,15
E00110,C0010,P0386,F01548,2026-03-01,True,900,7
E00110,C0010,P0386,F01548,2026-04-01,True,215,1
E00110,C0010,P0386,F01548,2026-05-01,True,406,8
E00110,C0010,P0386,F01548,2026-06-01,True,529,15
E00110,C0010,P0386,F01548,2026-07-01,True,97,19
E00110,C0010,P0386,F01548,2026-08-01,False,0,0
E00110,C0010,P0386,F01549,2025-10-01,False,0,0
E00110,C0010,P0386,F01549,2025-11-01,False,0,0
E00110,C0010,P0386,F01549,2025-12-01,False,0,0
E00110,C0010,P0386,F01549,2026-01-01,False,0,0
E00110,C0010,P0386,F01549,2026-02-01,True,189,7
E00110,C0010,P0386,F01549,2026-03-01,True,470,4
E00110,C0010,P0386,F01549,2026-04-01,True,217,4
E00110,C0010,P0386,F01549,2026-05-01,True,728,8
E00110,C0010,P0386,F01549,2026-06-01,True,111,4
E00110,C0010,P0386,F01549,2026-07-01,True,647,5
E00110,C0010,P0386,F01549,2026-08-01,True,245,11
E00110,C0010,P0386,F01550,2025-10-01,False,0,0
E00110,C0010,P0386,F01550,2025-11-01,False,0,0
E00110,C0010,P0386,F01550,2025-12-01,False,0,0
E00110,C0010,P0386,F01550,2026-01-01,False,0,0
E00110,C0010,P0386,F01550,2026-02-01,False,0,0
E00110,C0010,P0386,F01550,2026-03-01,False,0,0
E00110,C0010,P0386,F01550,2026-04-01,False,0,0
E00110,C0010,P0386,F01550,2026-05-01,True,284,2
E00110,C0010,P0386,F01550,2026-06-01,True,570,9
E00110,C0010,P0386,F01550,2026-07-01,True,456,17
E00110,C0010,P0386,F01550,2026-08-01,False,0,0
E00111,C0094,P0210,F00826,2025-06-01,True,39,17
E00111,C0094,P0210,F00826,2025-07-01,True,1632,14
E00111,C0094,P0210,F00826,2025-08-01,True,884,20
E00111,C0094,P0210,F00826,2025-09-01,True,589,20
E00111,C0094,P0210,F00826,2025-10-01,True,815,23
E00111,C0094,P0210,F00826,2025-11-01,True,119,21
E00111,C0094,P0210,F00826,2025-12-01,True,298,24
E00111,C0094,P0210,F00826,2026-01-01,True,524,4
E00111,C0094,P0210,F00827,2025-06-01,False,0,0
E00111,C0094,P0210,F00827,2025-07-01,False,0,0
E00111,C0094,P0210,F00827,2025-08-01,False,0,0
E00111,C0094,P0210,F00827,2025-09-01,False,0,0
E00111,C0094,P0210,F00827,2025-10-01,False,0,0
E00111,C0094,P0210,F00827,2025-11-01,False,0,0
E00111,C0094,P0210,F00827,2025-12-01,False,0,0
E00111,C0094,P0210,F00827,2026-01-01,False,0,0
E00111,C0094,P0210,F00828,2025-06-01,False,0,0
E00111,C0094,P0210,F00828,2025-07-01,False,0,0
E00111,C0094,P0210,F00828,2025-08-01,True,938,6
E00111,C0094,P0210,F00828,2025-09-01,True,286,30
E00111,C0094,P0210,F00828,2025-10-01,True,409,8
E00111,C0094,P0210,F00828,2025-11-01,True,345,8
E00111,C0094,P0210,F00828,2025-12-01,True,646,8
E00111,C0094,P0210,F00828,2026-01-01,True,355,16
E00112,C0017,P0227,F00895,2025-08-01,False,0,0
E00112,C0017,P0227,F00895,2025-09-01,True,513,6
E00112,C0017,P0227,F00895,2025-10-01,True,652,7
E00112,C0017,P0227,F00895,2025-11-01,True,146,2
E00112,C0017,P0227,F00895,2025-12-01,True,318,3
E00112,C0017,P0227,F00895,2026-01-01,True,179,10
E00112,C0017,P0227,F00895,2026-02-01,True,803,8
E00112,C0017,P0227,F00895,2026-03-01,True,95,10
E00112,C0017,P0227,F00895,2026-04-01,True,781,8
E00112,C0017,P0227,F00895,2026-05-01,True,897,10
E00112,C0017,P0227,F00895,2026-06-01,False,0,0
E00112,C0017,P0227,F00895,2026-07-01,False,0,0
E00112,C0017,P0227,F00896,2025-08-01,False,0,0
E00112,C0017,P0227,F00896,2025-09-01,False,0,0
E00112,C0017,P0227,F00896,2025-10-01,False,0,0
E00112,C0017,P0227,F00896,2025-11-01,False,0,0
E00112,C0017,P0227,F00896,2025-12-01,False,0,0
E00112,C0017,P0227,F00896,2026-01-01,False,0,0
E00112,C0017,P0227,F00896,2026-02-01,False,0,0
E00112,C0017,P0227,F00896,2026-03-01,False,0,0
E00112,C0017,P0227,F00896,2026-04-01,False,0,0
E00112,C0017,P0227,F00896,2026-05-01,False,0,0
E00112,C0017,P0227,F00896,2026-06-01,False,0,0
E00112,C0017,P0227,F00896,2026-07-01,False,0,0
E00112,C0017,P0227,F00897,2025-08-01,False,0,0
E00112,C0017,P0227,F00897,2025-09-01,False,0,0
E00112,C0017,P0227,F00897,2025-10-01,False,0,0
E00112,C0017,P0227,F00897,2025-11-01,False,0,0
E00112,C0017,P0227,F00897,2025-12-01,False,0,0
E00112,C0017,P0227,F00897,2026-01-01,False,0,0
E00112,C0017,P0227,F00897,2026-02-01,False,0,0
E00112,C0017,P0227,F00897,2026-03-01,False,0,0
E00112,C0017,P0227,F00897,2026-04-01,False,0,0
E00112,C0017,P0227,F00897,2026-05-01,False,0,0
E00112,C0017,P0227,F00897,2026-06-01,False,0,0
E00112,C0017,P0227,F00897,2026-07-01,False,0,0
E00112,C0017,P0227,F00898,2025-08-01,False,0,0
E00112,C0017,P0227,F00898,2025-09-01,False,0,0
E00112,C0017,P0227,F00898,2025-10-01,False,0,0
E00112,C0017,P0227,F00898,2025-11-01,False,0,0
E00112,C0017,P0227,F00898,2025-12-01,False,0,0
E00112,C0017,P0227,F00898,2026-01-01,False,0,0
E00112,C0017,P0227,F00898,2026-02-01,False,0,0
E00112,C0017,P0227,F00898,2026-03-01,False,0,0
E00112,C0017,P0227,F00898,2026-04-01,False,0,0
E00112,C0017,P0227,F00898,2026-05-01,False,0,0
E00112,C0017,P0227,F00898,2026-06-01,False,0,0
E00112,C0017,P0227,F00898,2026-07-01,False,0,0
E00112,C0017,P0227,F00899,2025-08-01,False,0,0
E00112,C0017,P0227,F00899,2025-09-01,False,0,0
E00112,C0017,P0227,F00899,2025-10-01,False,0,0
E00112,C0017,P0227,F00899,2025-11-01,False,0,0
E00112,C0017,P0227,F00899,2025-12-01,False,0,0
E00112,C0017,P0227,F00899,2026-01-01,False,0,0
E00112,C0017,P0227,F00899,2026-02-01,False,0,0
E00112,C0017,P0227,F00899,2026-03-01,True,606,12
E00112,C0017,P0227,F00899,2026-04-01,True,868,38
E00112,C0017,P0227,F00899,2026-05-01,True,248,12
E00112,C0017,P0227,F00899,2026-06-01,True,802,13
E00112,C0017,P0227,F00899,2026-07-01,True,56,8
E00113,C0090,P0162,F00634,2025-11-01,True,440,29
E00113,C0090,P0162,F00634,2025-12-01,True,396,5
E00113,C0090,P0162,F00634,2026-01-01,True,448,27
E00113,C0090,P0162,F00634,2026-02-01,True,216,7
E00113,C0090,P0162,F00634,2026-03-01,True,219,3
E00113,C0090,P0162,F00634,2026-04-01,False,0,0
E00113,C0090,P0162,F00929,2026-05-01,True,383,10
E00113,C0090,P0162,F00634,2026-06-01,True,64,5
E00113,C0090,P0162,F00634,2026-07-01,True,422,17
E00113,C0090,P0162,F00634,2026-08-01,False,0,0
E00113,C0090,P0162,F00635,2025-11-01,True,713,18
E00113,C0090,P0162,F00635,2025-12-01,True,366,3
E00113,C0090,P0162,F00635,2026-01-01,True,306,1
E00113,C0090,P0162,F00635,2026-02-01,False,0,0
E00113,C0090,P0162,F00635,2026-03-01,True,424,6
E00113,C0090,P0162,F00635,2026-04-01,True,38,14
E00113,C0090,P0162,F00635,2026-05-01,True,954,3
E00113,C0090,P0162,F00635,2026-06-01,True,512,8
E00113,C0090,P0162,F00635,2026-07-01,True,189,6
E00113,C0090,P0162,F00635,2026-08-01,True,265,8
E00113,C0090,P0162,F00636,2025-11-01,False,0,0
E00113,C0090,P0162,F00636,2025-12-01,False,0,0
E00113,C0090,P0162,F00636,2026-01-01,True,355,5
E00113,C0090,P0162,F00636,2026-02-01,True,207,15
E00113,C0090,P0162,F00636,2026-03-01,True,159,13
E00113,C0090,P0162,F00636,2026-04-01,True,277,7
E00113,C0090,P0162,F00636,2026-05-01,True,1162,4
E00113,C0090,P0162,F00636,2026-06-01,True,998,18
E00113,C0090,P0162,F00636,2026-07-01,True,215,19
E00113,C0090,P0162,F00636,2026-08-01,False,0,0
E00113,C0090,P0162,F01168,2025-11-01,True,0,0
E00113,C0090,P0162,F00637,2025-12-01,True,9,6
E00113,C0090,P0162,F00637,2026-01-01,True,161,14
E00113,C0090,P0162,F00637,2026-02-01,True,604,14
E00113,C0090,P0162,F00637,2026-03-01,True,403,20
E00113,C0090,P0162,F00637,2026-04-01,True,634,6
